,Ticker,CIK
6639,slrc,1418076
6640,slrx,1615219
6641,sls,1390478
6642,slv,1330568
6643,slvo,1053092
6644,sm,893538
6645,smar,1366561
6646,smbc,916907
6647,smbk,1038773
6648,smci,1375365
6649,smdm,923601
6650,smed,898770
6651,smfg,1022837
6652,smg,825542
6653,smgi,1426506
6654,smhb,1114446
6655,smhd,1114446
6656,smhi,1690334
6657,smi,1267482
6658,smid,924719
6659,smit,922612
6660,smlp,1549922
6661,smlr,1554859
6662,smme,1301991
6663,smmf,811808
6664,smmt,1599298
6665,smp,93389
6666,smpl,1702744
6667,smrt,884940
6668,smsi,948708
6669,smta,1722992
6670,smtc,88941
6671,smts,1705259
6672,smtx,1108320
6673,sna,91440
6674,snak,944508
6675,snap,1564408
6676,snbc,1017793
6677,snbp,1029125
6678,snbr,827187
6679,snc,1610793
6680,snca,1357459
6681,sncr,1131554
6682,snd,1529628
6683,sndd,1353406
6684,snde,1326089
6685,sndl,1766600
6686,sndr,1692063
6687,sndx,1395937
6688,sne,313838
6689,snecq,1528837
6690,snes,1680378
6691,snfca,318673
6692,sngx,812796
6693,sni,1430602
6694,snipf,1613092
6695,snmp,1362705
6696,snmx,1123979
6697,snn,845982
6698,snna,1656328
6699,snnf,1708715
6700,snny,1571398
6701,snoa,1367083
6702,snp,1123658
6703,snps,883241
6704,snpw,1343465
6705,snr,1610114
6706,snss,1061027
6707,sntw,1619096
6708,snv,18349
6709,snwv,1417663
6710,snx,1177394
6711,sny,1121404
6712,snyr,1562733
6713,so,92122
6714,soac-un,1798562
6715,soan,1502152
6716,sofo,1029744
6717,soft,354260
6718,sogo,1713947
6719,soho,1301236
6720,sohu,1734107
6721,soi,1697500
6722,soja,92122
6723,sojb,92122
6724,sojc,92122
6725,sojd,92122
6726,sol,1417892
6727,soli,1750384
6728,solo,1637736
6729,solow,1637736
6730,solq,1753931
6731,soly,1548187
6732,son,91767
6733,sona,1325670
6734,song,1767043
6735,songw,1767043
6736,sonm,1178697
6737,sonn,1106838
6738,sono,1314727
6739,sons,1105472
6740,sorl,714284
6741,sotk,806172
6742,soyb,1471824
6743,sp,1059262
6744,spa,92679
6745,spaq,1720990
6746,spaq-un,1720990
6747,spar,743238
6748,spb,109177
6749,spcb,1291855
6750,spce,1706946
6751,spce-un,1706946
6752,spce-wt,1706946
6753,spdl,1403802
6754,spfi,1163668
6755,spg,1063761
6756,spgi,64040
6757,spg-pj,1063761
6758,spgx,1500305
6759,sph,1005210
6760,sphs,1563855
6761,spi,1210618
6762,spin,1066764
6763,spke,1606268
6764,spkep,1606268
6765,splk,1353283
6766,splp,1452857
6767,spn,886835
6768,spnc,789132
6769,spnd,867038
6770,spne,1637761
6771,spni,1326917
6772,spns,885740
6773,spok,1289945
6774,spot,1639920
6775,spowf,1227282
6776,sppi,831547
6777,sppp,1539190
6778,spr,1364885
6779,spro,1701108
6780,sprs,747540
6781,sprt,1104855
6782,spsc,1092699
6783,spt,1517375
6784,sptjf,908732
6785,sptn,877422
6786,spwh,1132105
6787,spwr,867773
6788,spxc,88205
6789,spyr,829325
6790,sq,1512673
6791,sqbg,1648428
6792,sql,1605888
6793,sqm,909037
6794,sqns,1383395
6795,sr,1126956
6796,srac,1781162
6797,sracu,1781162
6798,srax,1538217
6799,src,1308606
6800,srce,34782
6801,srcl,861878
6802,srdx,924717
6803,sre,1032208
6804,srev,1310114
6805,srg,1628063
6806,srgz,1401835
6807,sri,1043337
6808,srl,16859
6809,srlp,1525287
6810,srmc,100625
6811,srna,1482541
6812,srne,850261
6813,sr-pa,1126956
6814,srpt,873303
6815,srra,1290149
6816,srre,1083490
6817,srrk,1727196
6818,srscq,1550910
6819,srsg,1434737
6820,srt,1031029
6821,srts,1494891
6822,srtsw,1494891
6823,srup,1622767
6824,srus,1761540
6825,ssb,764038
6826,ssd,920371
6827,ssdt,1673504
6828,ssi,6885
6829,ssinq,6885
6830,sskn,1051514
6831,ssl,314590
6832,ssnc,1402436
6833,ssni,1180079
6834,ssnt,1236275
6835,ssnyy,1404079
6836,ssok,1559157
6837,ssp,832428
6838,sspk,1779474
6839,sspku,1779474
6840,ssrm,921638
6841,ssss,1509470
6842,ssti,1351636
6843,sstk,1549346
6844,ssy,96793
6845,ssys,1517396
6846,st,1477294
6847,staa,718937
6848,staf,1499717
6849,stag,1479094
6850,stag-pc,1479094
6851,stal,1614556
6852,star,1095651
6853,stay,1581164
6854,stb,1419465
6855,stba,719220
6856,stc,94344
6857,stcb,1539850
6858,stcc,1555972
6859,stcn,914712
6860,stdy,1619087
6861,ste,1757898
6862,stfc,874977
6863,stg,1723935
6864,sti,750556
6865,stim,1227636
6866,stjo,1177135
6867,stkl,351834
6868,stks,1399520
6869,stl,1070154
6870,stld,1022671
6871,stl-pa,1070154
6872,stly,797465
6873,stm,932787
6874,stmh,1697834
6875,stml,1264587
6876,stmp,1082923
6877,stn,1131383
6878,stnd,1492915
6879,stne,1745431
6880,stng,1483934
6881,stok,1623526
6882,ston,1753886
6883,stor,1538990
6884,stpp,312070
6885,stqn,847942
6886,stra,1013934
6887,stri,1473597
6888,strl,874238
6889,strm,1008586
6890,stro,1382101
6891,strp,1574460
6892,strs,885508
6893,strt,933034
6894,strz,1043156
6895,stsa,1692830
6896,stt,93751
6897,stth,1496818
6898,stthd,1496818
6899,stt-pd,93751
6900,stt-pg,93751
6901,stwc,1400683
6902,stwd,1465128
6903,stx,1137789
6904,stxb,1499453
6905,stxs,1289340
6906,stz,16918
6907,stzb,16918
6908,su,311337
6909,sui,912593
6910,suic,1394108
6911,sum,1621563
6912,sume,1396633
6913,sumr,1314772
6914,sun,1552275
6915,sund,1171838
6916,suns,1508171
6917,sunw,1172631
6918,sup,95552
6919,supn,1356576
6920,supv,1517399
6921,surf,1718108
6922,surg,1392694
6923,suwn,806592
6924,suz,909327
6925,sva,1084201
6926,svbi,868271
6927,svbl,1031093
6928,svc,945394
6929,svdn,1626078
6930,svm,1340677
6931,svmk,1739936
6932,svra,1160308
6933,svt,89140
6934,svte,1535635
6935,svu,95521
6936,svxy,1415311
6937,swav,1642545
6938,swbi,1092796
6939,swch,1710583
6940,swgi,1626696
6941,swi,1739942
6942,swir,1111863
6943,swk,93556
6944,swkh,1089907
6945,swks,4127
6946,swm,1000623
6947,swn,7332
6948,swp,93556
6949,swt,93556
6950,swtx,1773427
6951,swx,1692115
6952,sxc,1514705
6953,sxi,310354
6954,sxt,310142
6955,sxtc,1723980
6956,sy,1758530
6957,sybt,835324
6958,sybx,1527599
6959,syev,1056757
6960,syf,1601712
6961,syf-pa,1601712
6962,syk,310764
6963,syke,1010612
6964,syn,894158
6965,syna,817720
6966,sync,1408278
6967,synh,1610950
6968,synl,95953
6969,synt,1040426
6970,sypr,864240
6971,syrs,1556263
6972,sysx,1737372
6973,syte,1096934
6974,syx,945114
6975,syy,96021
6976,t,732717
6977,ta,1378453
6978,tac,1144800
6979,taci,1228386
6980,taco,1585583
6981,tact,1017303
6982,tags,1471824
6983,tait,942126
6984,tak,1395064
6985,takd,1263872
6986,tal,1499620
6987,taln,1047881
6988,talo,1724965
6989,talr,1426011
6990,tanh,1588084
6991,tanni,1378453
6992,tannl,1378453
6993,tannz,1378453
6994,taop,1552670
6995,tap,24545
6996,tap-a,24545
6997,tapm,1647170
6998,taqr,1656053
6999,tara,1359931
7000,taro,906338
7001,tarsf,1409036
7002,tast,809248
7003,tat,1092289
7004,tatt,808439
7005,taug,1142790
7006,tax,1528930
7007,tayd,96536
7008,tbb,732717
7009,tbba,1751700
7010,tbbk,1295401
7011,tbi,768899
7012,tbio,1693415
7013,tbk,1539638
7014,tblt,1668370
7015,tbltu,1668370
7016,tbltw,1668370
7017,tblz,1119807
7018,tbnk,1447051
7019,tbph,1583107
7020,tbrgu,1720592
7021,tbtc,1090396
7022,tc,1743340
7023,tcbi,1077428
7024,tcbk,356171
7025,tcci,949852
7026,tcco,96699
7027,tcda,1595585
7028,tcf,19612
7029,tcfc,855874
7030,tcff,1648636
7031,tchc,1639874
7032,tci,733590
7033,tcmd,1027838
7034,tcnt,1602143
7035,tco,890319
7036,tcom,1269238
7037,tcon,1394319
7038,tco-pj,890319
7039,tco-pk,890319
7040,tcp,1075607
7041,tcpc,1370755
7042,tcrd,1464963
7043,tcrr,1750019
7044,tcrw,1464963
7045,tcrz,1464963
7046,tcs,1411688
7047,tcx,909494
7048,td,947263
7049,tdac,1673481
7050,tdacu,1673481
7051,tdacw,1673481
7052,tdc,816761
7053,tdg,1260221
7054,tdnt,1421907
7055,tdoc,1477449
7056,tdryf,1744345
7057,tds,1051512
7058,tdw,98222
7059,tdy,1094285
7060,team,1650372
7061,tear,1299139
7062,tecd,790703
7063,tech,842023
7064,teck,886986
7065,tecr,1498067
7066,tectp,1766526
7067,tedu,1592560
7068,tef,814052
7069,tegy,1383394
7070,tel,1385157
7071,tela,1561921
7072,tell,61398
7073,ten,1024725
7074,tenb,1660280
7075,tenx,34956
7076,teo,932470
7077,ter,97210
7078,terp,1599947
7079,teso,1022705
7080,tess,927355
7081,teum,1084384
7082,teva,818686
7083,tex,97216
7084,tfc,92230
7085,tfc-pf,92230
7086,tfc-pg,92230
7087,tfc-pi,92230
7088,tfc-po,92230
7089,tffp,1733413
7090,tfii,1588823
7091,tflg,1310630
7092,tfsl,1381668
7093,tfx,96943
7094,tg,850429
7095,tga,736744
7096,tgb,878518
7097,tgc,1001614
7098,tge,1633651
7099,tgen,1537435
7100,tgh,1413159
7101,tghi,225211
7102,tgi,1021162
7103,tglo,1066684
7104,tgls,1534675
7105,tgna,39899
7106,tgp,1308106
7107,tgp-pa,1308106
7108,tgp-pb,1308106
7109,tgro,1386018
7110,tgs,931427
7111,tgt,27419
7112,tgtx,1001316
7113,th,1712189
7114,thbr,1769318
7115,thbru,1769318
7116,thbrw,1769318
7117,thc,70318
7118,thca,1773087
7119,thcau,1773087
7120,thcaw,1773087
7121,thcb,1760689
7122,thct,1404935
7123,thff,714562
7124,thg,944695
7125,thga,944695
7126,thm,1134115
7127,thmg,711034
7128,thmo,811212
7129,tho,730263
7130,thor,1609727
7131,thr,1489096
7132,thrm,903129
7133,thro,1409431
7134,ths,1320695
7135,thst,1564709
7136,thti,1375686
7137,thtx,1512717
7138,thwww,1712189
7139,tibr,1662253
7140,tibru,1662253
7141,tier,1176373
7142,tif,98246
7143,tig,1581987
7144,tigo,912958
7145,tigr,1756699
7146,tik,96885
7147,tikrf,1117095
7148,tile,715787
7149,time,1591517
7150,tipt,1393726
7151,tirx,1782941
7152,tis,1324189
7153,tisi,318833
7154,titn,1409171
7155,tjbh,1499785
7156,tjx,109198
7157,tk,911971
7158,tkat,1491487
7159,tkc,1071321
7160,tkci,1567503
7161,tkls,1429393
7162,tkoi,1094084
7163,tkr,98362
7164,tlc,1722890
7165,tlcc,1590695
7166,tldn,1101246
7167,tlf,909724
7168,tlgt,352998
7169,tlk,1001807
7170,tllyf,1689382
7171,tlmr,1360683
7172,tlnd,1668105
7173,tlra,1375796
7174,tlrd,884217
7175,tlrs,1288750
7176,tlry,1731348
7177,tlsa,1723069
7178,tlsrp,320121
7179,tlss,1463208
7180,tltzf,1122535
7181,tltzy,1122535
7182,tlys,1524025
7183,tm,1094517
7184,tmbr,1504167
7185,tmbxf,1072772
7186,tmdi,840551
7187,tmdx,1756262
7188,tme,1744676
7189,tmgi,1434601
7190,tmhc,1562476
7191,tmin,1613685
7192,tmo,97745
7193,tmp,1005817
7194,tmq,1543418
7195,tmrc,1445942
7196,tmsrw,1641398
7197,tmst,1598428
7198,tmus,1283699
7199,tnav,1474439
7200,tnc,97134
7201,tndm,1438133
7202,tnet,937098
7203,tnh,879575
7204,tnk,1419945
7205,tnlx,99106
7206,tnp,1166663
7207,tnp-pc,1166663
7208,tnp-pd,1166663
7209,tnp-pe,1166663
7210,tnp-pf,1166663
7211,tnrg,1524872
7212,tnty,802257
7213,tnxp,1430306
7214,toca,1419041
7215,tofb,730349
7216,togl,1378125
7217,tol,794170
7218,tomdf,1645260
7219,tomz,314227
7220,tonj,1389518
7221,too,1382298
7222,too-pa,1382298
7223,too-pb,1382298
7224,too-pe,1382298
7225,tops,1296484
7226,torc,1720580
7227,torm,842295
7228,tot,879764
7229,tota,1731176
7230,tour,1597095
7231,towtf,1579026
7232,t-pa,732717
7233,tpb,1290677
7234,tpc,77543
7235,t-pc,732717
7236,tpco,1593195
7237,tpcs,1328792
7238,tpgh-un,1698991
7239,tph,1561680
7240,tphs,724742
7241,tpic,1455684
7242,tpl,97517
7243,tpr,1116132
7244,tpre,1576018
7245,tptw,1661039
7246,tptx,1595893
7247,tpvg,1580345
7248,tpx,1206264
7249,tr,98677
7250,trc,96869
7251,trch,1431959
7252,trck,1045942
7253,treb-un,1805833
7254,trec,7039
7255,tree,1434621
7256,trex,1069878
7257,trgp,1389170
7258,trhc,1651561
7259,trhf,1595140
7260,tri,1075124
7261,trib,888721
7262,tril,1616212
7263,trip,1526520
7264,trmb,864749
7265,trmd,1655891
7266,trmk,36146
7267,trmt,1708405
7268,trn,99780
7269,trnf,1778805
7270,trno,1476150
7271,trns,99302
7272,trnx,1353487
7273,trov,1213037
7274,trow,1113169
7275,trox,1530804
7276,trp,1232384
7277,trpx,1611746
7278,trq,1158041
7279,trrb,1498232
7280,trs,842633
7281,trst,357301
7282,trt,732026
7283,trtc,1451512
7284,trtn,1660734
7285,trtn-pa,1660734
7286,trtn-pc,1660734
7287,trtn-pd,1660734
7288,trtx,1630472
7289,tru,1552033
7290,true,1327318
7291,trup,1371285
7292,trv,86312
7293,trvg,1683825
7294,trvi,1563880
7295,trvn,1429560
7296,trwh,1747079
7297,trx,1173643
7298,trxc,876378
7299,trxdw,876378
7300,trxo,1287900
7301,ts,1190723
7302,tsbk,1046050
7303,tsc,1380846
7304,tsco,916365
7305,tse,1519061
7306,tsem,928876
7307,tsg,1635327
7308,tsla,1318605
7309,tslx,1508655
7310,tsm,1046179
7311,tsmi,1442376
7312,tsn,100493
7313,tso,50104
7314,tsoi,1419051
7315,tsq,1499832
7316,tsri,98338
7317,tssi,1320760
7318,tsu,1066116
7319,tt,1466258
7320,ttc,737758
7321,ttcm,1389067
7322,ttd,1671933
7323,ttec,1013880
7324,ttek,831641
7325,ttgt,1293282
7326,tti,844965
7327,ttlo,98752
7328,ttm,926042
7329,ttmi,1116942
7330,ttnp,910267
7331,ttoo,1492674
7332,ttph,1373707
7333,tts,1552800
7334,ttwo,946581
7335,tu,868675
7336,tues,878726
7337,tufn,1757399
7338,tup,1008654
7339,turv,1302946
7340,tusk,1679268
7341,tv,912892
7342,tvc,1376986
7343,tve,1376986
7344,tvix,1053092
7345,tvmd,1094032
7346,tvmdd,1094032
7347,tvty,704415
7348,tw,1758730
7349,twer,1349437
7350,twgl,1763329
7351,twi,899751
7352,twin,100378
7353,twlo,1447669
7354,twmc,795212
7355,twnk,1644406
7356,twnkw,1644406
7357,two,1465740
7358,twoh,1494413
7359,twou,1459417
7360,twst,1581280
7361,twtr,1418091
7362,tx,1342874
7363,txacu,1811764
7364,txcb,1006840
7365,txg,1770787
7366,txhg,1133798
7367,txmd,25743
7368,txn,97476
7369,txrh,1289460
7370,txso,1506742
7371,txt,217346
7372,tyht,1300734
7373,tyl,860731
7374,tyme,1537917
7375,tzac,1742927
7376,tzacu,1742927
7377,tzacw,1742927
7378,tzoo,1133311
7379,ua,1336917
7380,uaa,1336917
7381,uag,1114446
7382,ual,100517
7383,uamy,101538
7384,uan,1425292
7385,uavs,8504
7386,uba,1029800
7387,ubcp,731653
7388,uber,1543151
7389,ubfo,1137547
7390,ubg,1114446
7391,ubia,1500242
7392,ubid,1760233
7393,ubidd,1760233
7394,ubli,1576778
7395,uboh,1087456
7396,ubs,1610520
7397,ubsi,729986
7398,ubx,1463361
7399,ucbb,1516079
7400,ucbi,857855
7401,ucbio,857855
7402,ucfc,707886
7403,uci,1114446
7404,ucib,1114446
7405,ucl,1775898
7406,ucle,1543623
7407,uco,1415311
7408,ucp,1572684
7409,uctt,1275014
7410,ucut,1514183
7411,udn,1383149
7412,udr,74208
7413,ue,1611547
7414,uec,1334933
7415,ueec,1096938
7416,ueic,101984
7417,uelmo,100826
7418,uepco,100826
7419,uepcp,100826
7420,uepem,100826
7421,uepen,100826
7422,uepeo,100826
7423,uepep,100826
7424,ueps,1041514
7425,ufab,1617669
7426,ufcs,101199
7427,ufi,100726
7428,ufpi,912767
7429,ufpt,914156
7430,ufs,1381531
7431,ug,101295
7432,uga,1396878
7433,ugaz,1053092
7434,ughl,1621199
7435,ugi,884614
7436,ugl,1415311
7437,ugld,1053092
7438,ugp,1094972
7439,ugro,1706524
7440,uhal,4457
7441,uhs,352915
7442,uht,798783
7443,ui,1511737
7444,uihc,1401521
7445,uis,746838
7446,uk,1785841
7447,ul,217410
7448,ulbi,875657
7449,ule,1415311
7450,ulh,1308208
7451,ulta,1403568
7452,ulur,1168220
7453,ulurd,1168220
7454,umbf,101382
7455,umc,1033767
7456,umh,752642
7457,umhl,1317839
7458,umh-pb,752642
7459,umh-pc,752642
7460,umh-pd,752642
7461,umpq,1077771
7462,umrx,1622229
7463,un,110390
7464,unam,100716
7465,unb,706863
7466,uneq,1572317
7467,uneqd,1572317
7468,unex,1700844
7469,unf,717954
7470,unfi,1020859
7471,ung,1376227
7472,ungs,1448695
7473,unh,731766
7474,unir,1172706
7475,unit,1620280
7476,unl,1405513
7477,unm,5513
7478,unma,5513
7479,unov,1538495
7480,unp,100885
7481,unt,798949
7482,untcq,798949
7483,unty,920427
7484,unvr,1494319
7485,unxl,1171012
7486,uone,1041657
7487,upl,1022646
7488,uplc,1022646
7489,uplcq,1022646
7490,upld,1505155
7491,ups,1090727
7492,upwk,1627475
7493,urbn,912615
7494,urg,1375205
7495,urgn,1668243
7496,uri,1067701
7497,urov,1740547
7498,urr,895421
7499,ursl,1584480
7500,usac,1522727
7501,usak,883945
7502,usap,931584
7503,usas,1286973
7504,usat,896429
7505,usatp,896429
7506,usau,27093
7507,usb,36104
7508,usbl,764630
7509,usb-pa,36104
7510,usb-ph,36104
7511,usb-pm,36104
7512,usb-po,36104
7513,usb-pp,36104
7514,usci,1479247
7515,uscr,1073429
7516,usdp,1610682
7517,useg,101594
7518,usfd,1665918
7519,usg,757011
7520,usio,1088034
7521,usl,1405528
7522,uslm,82020
7523,uslv,1053092
7524,usm,821130
7525,usna,896264
7526,usnu,1089815
7527,uso,1327068
7528,usod,1671686
7529,usoi,1053092
7530,usou,1671686
7531,uspb,1289237
7532,usph,885978
7533,usrm,1388319
7534,usv,1114446
7535,usws,1670349
7536,usx,923571
7537,utgn,832480
7538,uthr,1082554
7539,uti,1261654
7540,utl,755001
7541,utmd,706698
7542,utsi,1030471
7543,utx,101829
7544,utxou,1793081
7545,utz,1739566
7546,uup,1383151
7547,uuu,102109
7548,uuuu,1385849
7549,uuuu-wt,1385849
7550,uve,891166
7551,uvsp,102212
7552,uvv,102037
7553,uvxy,1415311
7554,uwhr,898171
7555,uwn,277058
7556,uxin,1729173
7557,uza,821130
7558,uzb,821130
7559,uzc,821130
7560,v,1403161
7561,vabk,1572334
7562,vac,1524358
7563,val,314808
7564,vale,917851
7565,valu,717720
7566,vapo,1253176
7567,var,203527
7568,vaso,839087
7569,vbfc,1290476
7570,vbhi,1490054
7571,vbio,1438943
7572,vbiv,764195
7573,vbix,797542
7574,vblt,1603207
7575,vbtx,1501570
7576,vbvt,1575975
7577,vc,1111335
7578,vcel,887359
7579,vcnx,1205922
7580,vcon,310056
7581,vcor,1627041
7582,vcps,1490949
7583,vcra,1129260
7584,vcsy,1099509
7585,vctr,1570827
7586,vcyt,1384101
7587,veac,1698209
7588,veacu,1698209
7589,veacw,1698209
7590,vec,1601548
7591,veco,103145
7592,vedl,1370431
7593,veev,1393052
7594,vegl,1435224
7595,veii,1417664
7596,vel,1692376
7597,vend,1526689
7598,venv,1692981
7599,veon,1468091
7600,ver,1507385
7601,verb,1566610
7602,verbw,1566610
7603,veri,1615165
7604,vero,1409269
7605,ver-pf,1507385
7606,vert-un,1674101
7607,veru,863894
7608,very,1575434
7609,vet,1293135
7610,vfc,103379
7611,vff,1584549
7612,vfrm,1669400
7613,vg,1272830
7614,vgr,59440
7615,vgrbf,1551887
7616,vgz,783324
7617,vhc,1082324
7618,vhi,59255
7619,viaca,813828
7620,viav,912093
7621,vibi,1576724
7622,vica,1402737
7623,vici,1705696
7624,vicp,1468639
7625,vicr,751978
7626,vide,758743
7627,vie,1734517
7628,viix,1053092
7629,vino,1559998
7630,viot,1742770
7631,vips,1529192
7632,vir,1706431
7633,virc,751365
7634,virt,1592386
7635,visl,1565228
7636,vism,1082733
7637,vist,1762506
7638,viv,1066119
7639,vivc,1703073
7640,vive,879682
7641,vivo,794172
7642,vixm,1415311
7643,vixy,1415311
7644,vjet,1582581
7645,vkin,1102432
7646,vktx,1607678
7647,vldi,1100644
7648,vlgea,103595
7649,vlo,1035002
7650,vlrs,1520504
7651,vlrxq,1619250
7652,vly,714310
7653,vmc,1396009
7654,vmd,1729149
7655,vmi,102729
7656,vmw,1124610
7657,vnce,1579157
7658,vnda,1347178
7659,vne,1733186
7660,vnet,1508475
7661,vno,899689
7662,vnom,1602065
7663,vno-pk,899689
7664,vno-pl,899689
7665,vno-pm,899689
7666,vnrx,93314
7667,vnt,1786842
7668,vnth,1497130
7669,vntr,1705682
7670,vnue,1376804
7671,voc,1505413
7672,vod,839923
7673,volt,103872
7674,voni,1693690
7675,voxx,807707
7676,voya,1535929
7677,vpg,1487952
7678,vplm,1410738
7679,vprb,1376231
7680,vqt,312070
7681,vr,1348259
7682,vra,1495320
7683,vray,1597313
7684,vrca,1660334
7685,vrdr,1506929
7686,vrex,1681622
7687,vrm,1580864
7688,vrme,1104038
7689,vrml,926617
7690,vrna,1657312
7691,vrns,1361113
7692,vrnt,1166388
7693,vrrm,1682745
7694,vrs,1421182
7695,vrsk,1442145
7696,vrsn,1014473
7697,vrt,1674101
7698,vrtc,773318
7699,vrts,883237
7700,vrtsp,883237
7701,vrtu,1207074
7702,vrtv,1599489
7703,vrt-wt,1674101
7704,vrtx,875320
7705,vrus,1430523
7706,vrvr,1536089
7707,vsat,797721
7708,vsbc,1697884
7709,vsec,102752
7710,vsh,103730
7711,vslr,1607716
7712,vspc,1270200
7713,vsr,803647
7714,vst,1692819
7715,vstm,1526119
7716,vsto,1616318
7717,vstr,1414767
7718,vtdrf,1465872
7719,vtec,1172088
7720,vtgn,1411685
7721,vtiq,1731289
7722,vtiqu,1731289
7723,vtiqw,1731289
7724,vtnl,1641751
7725,vtnr,890447
7726,vtol,1525221
7727,vtr,740260
7728,vtrs,1792044
7729,vtsi,1085243
7730,vtti,1605725
7731,vtvt,1641489
7732,vuzi,1463972
7733,vvc,1096385
7734,vvi,884219
7735,vvnt,1713952
7736,vvnt-wt,1713952
7737,vvpr,1681348
7738,vvus,881524
7739,vvv,1674910
7740,vxel,1623590
7741,vxrt,72444
7742,vxx,312070
7743,vxz,312070
7744,vyey,700764
7745,vygr,1640266
7746,vynd,1745078
7747,vysm,1075857
7748,vyst,1308027
7749,vz,732712
7750,w,1616707
7751,wab,943452
7752,wabc,311094
7753,wafd,936528
7754,wafu,1716770
7755,wal,1212545
7756,wall,1724569
7757,warm,1399352
7758,wash,737468
7759,wat,1000697
7760,watt,1575793
7761,ways,860131
7762,wb,1595761
7763,wba,1618921
7764,wbai,1517496
7765,wbb,1553326
7766,wbc,1390844
7767,wbk,719245
7768,wbkc,1500836
7769,wbmd,1326583
7770,wbs,801337
7771,wbst,1645155
7772,wbt,1650962
7773,wcc,929008
7774,wcfb,1667944
7775,wcn,1318220
7776,wcrs,1363958
7777,wcui,1516887
7778,wcvc,1551906
7779,wd,1497770
7780,wday,1327811
7781,wdc,106040
7782,wddd,1961
7783,wdfc,105132
7784,wdgjf,904325
7785,wdlf,1281984
7786,wdr,1052100
7787,weat,1471824
7788,webk,1526952
7789,wec,783325
7790,wect,1409175
7791,wei,1734902
7792,wein,1523854
7793,weix,1771951
7794,well,766704
7795,wen,30697
7796,wern,793074
7797,wes,1423902
7798,wesc,1368275
7799,wetf,880631
7800,wetg,1784970
7801,wewa,1616156
7802,wex,1309108
7803,weyl,1335112
7804,weys,106532
7805,wf,1264136
7806,wfbi,1476264
7807,wfc,72971
7808,wfcf,1360565
7809,wfc-pn,72971
7810,wfc-po,72971
7811,wfc-pp,72971
7812,wfc-pq,72971
7813,wfc-pr,72971
7814,wfc-pt,72971
7815,wfc-pv,72971
7816,wfc-pw,72971
7817,wfc-px,72971
7818,wfc-py,72971
7819,wfc-pz,72971
7820,wftiq,1603923
7821,wftlf,1603923
7822,wg,1449732
7823,wga,105608
7824,wgo,107687
7825,wh,1722684
7826,whd,1699136
7827,when,943535
7828,whg,1165002
7829,whlm,1013706
7830,whlr,1527541
7831,whr,106640
7832,whsi,1443089
7833,whzt,1537058
7834,wifi,1169988
7835,wil,312070
7836,wilc,1030997
7837,wimi,1770088
7838,wina,908315
7839,wing,1636222
7840,winmq,1282266
7841,winr,1708410
7842,winrw,1708410
7843,wins,1640251
7844,wint,946486
7845,wintd,946486
7846,wire,850460
7847,wisa,1682149
7848,wish,1279715
7849,wism,1756640
7850,wit,1123799
7851,wix,1576789
7852,wizd,1162896
7853,wizp,1218683
7854,wk,1445305
7855,wkey,1738699
7856,wkhs,1425287
7857,wlbaq,106455
7858,wldn,1370450
7859,wlfc,1018164
7860,wlk,1262823
7861,wlkp,1604665
7862,wll,1255474
7863,wlms,1136294
7864,wltw,1140536
7865,wm,823768
7866,wmar,912833
7867,wmb,107263
7868,wmc,1465885
7869,wmg,1319161
7870,wmgi,1492658
7871,wmgr,1527974
7872,wmk,105418
7873,wmlpq,1412347
7874,wms,1604028
7875,wmt,104169
7876,wnc,879526
7877,wndm,714256
7878,wndw,1071840
7879,wneb,1157647
7880,wnrl,1581908
7881,wns,1356570
7882,wodi,704366
7883,wolv,1424404
7884,woof,817366
7885,wor,108516
7886,work,1764925
7887,worx,1674227
7888,wow,1701051
7889,wpc,1025378
7890,wpf-un,1809104
7891,wpg,1594686
7892,wpm,1323404
7893,wpp,806968
7894,wprt,1370416
7895,wpx,1518832
7896,wrb,11544
7897,wrb-pb,11544
7898,wrb-pc,11544
7899,wrb-pd,11544
7900,wrb-pe,11544
7901,wrb-pf,11544
7902,wre,104894
7903,wri,828916
7904,wrk,1732845
7905,wrld,108385
7906,wrls,1704760
7907,wrlsu,1704760
7908,wrlsw,1704760
7909,wrn,1364125
7910,wsbc,203596
7911,wsbf,1569994
7912,wsc,1647088
7913,wscc,924095
7914,wsci,104897
7915,wsco,1473490
7916,wscrf,795800
7917,wscww,1647088
7918,wsfs,828944
7919,wsg,1771279
7920,wsm,719955
7921,wsml,1472862
7922,wso,105016
7923,wsr,1175535
7924,wst,105770
7925,wstc,1024657
7926,wstg,945983
7927,wstl,1002135
7928,wstrf,1621906
7929,wtba,1166928
7930,wter,1532390
7931,wtfc,1015328
7932,wtfcm,1015328
7933,wtfcp,1015328
7934,wti,1288403
7935,wtid,1114446
7936,wtiu,1114446
7937,wtm,776867
7938,wtnw,1713909
7939,wtr,78128
7940,wtre,1601669
7941,wtrep,1601669
7942,wtrg,78128
7943,wtrh,1653247
7944,wts,795403
7945,wtt,878828
7946,wttr,1693256
7947,wu,1365135
7948,wuba,1525494
7949,wve,1631574
7950,wvfc,910679
7951,wvvi,838875
7952,wvvip,838875
7953,ww,105319
7954,wwd,108312
7955,wwe,1091907
7956,wwin,1657045
7957,wwr,839470
7958,www,110471
7959,wy,106535
7960,wynd,1361658
7961,wynn,1174922
7962,wyy,1034760
7963,x,1163302
7964,xair,1641631
7965,xan,1332551
7966,xan-pc,1332551
